,z1,z2,A,r1,r2,r,r0,h,L,Q_theor,eps_theor,etha_theor
919,8,8,210.47952184522524,105.23976092261262,105.23976092261262,34.66107201012577,6.533386329972504,242.34711065813644,172.60949388845322,1091445229.0770855,2.586483924733221,0.7816475118963445
920,8,8,186.0466282470431,93.02331412352154,93.02331412352154,28.6508114110727,4.725397412590721,148.4806743199022,139.3890735682931,733714825.7032313,2.3674541142671237,0.7482903801401489
921,7,5,182.799667241408,106.63313922415466,76.16652801725333,34.40042220665355,10.38737883546252,162.62852847335552,119.0330879995917,234539165.15076673,2.1961839415721895,0.7799976993664044
922,8,5,100.98042391663238,62.14179933331223,38.83862458332015,21.675769851102103,1.2941430151628497,140.45309560487283,88.54206221160675,23100878.897705372,1.8598777876046613,0.7866518500661133
923,6,8,329.30391772371195,141.1302504530194,188.17366727069253,43.83675756755509,2.6841018539614243,307.4771217922856,241.90049734258264,6575204228.302545,2.895552380210893,0.7724237086673982
924,8,5,123.88207565092114,76.23512347748994,47.64695217343121,24.57937358608344,4.099220399282498,122.13558411675729,106.80638494732416,58243945.07913029,2.0748750925254495,0.7532631202547212
925,8,6,186.78099068961217,106.73199467977838,80.04899600983379,39.38648491304807,1.5783409785019769,174.6208141128567,125.64145616734535,192414545.09559348,2.2555947973778565,0.780608475444371
926,8,8,303.4740957853338,151.7370478926669,151.7370478926669,48.02088392591519,6.7781690447361616,278.40476149639926,209.8576150323564,2931010160.975764,2.7713159784749157,0.7770567348925335
927,8,7,80.39823112065872,42.87905659768465,37.51917452297407,13.277607209533251,1.3871785148077027,87.53097752162013,60.10521349654717,35906643.85350031,1.4094263948671026,0.7854314900944827
928,7,8,162.85696930574017,75.9999190093454,86.85705029639476,23.14385933637547,5.396578733954748,142.25841703229668,122.5059421334907,641176120.5554463,2.227901417956118,0.7607165322995054
929,8,8,280.70541646818225,140.35270823409112,140.35270823409112,43.90609851670875,5.289359621030588,168.13597505268342,144.76505840696538,1698670094.1189876,2.407390135005617,0.762490531214721
930,4,4,137.62984986348232,68.81492493174116,68.81492493174116,44.26755130295872,1.7119316776803968,167.3422222312192,108.47600740678534,67360164.24230257,2.092393632569006,0.7911579867141212
931,8,6,127.41239547531217,72.80708312874981,54.60531234656236,26.690609516820174,1.50602471809847,168.49700443216477,115.27085944449712,83378185.85291484,2.1605170596178627,0.7808978323690685
932,4,4,208.9706645548261,104.48533227741305,104.48533227741305,53.361179144440705,6.804275409983508,173.54202244538277,120.29127714591402,342453848.04219776,2.2078052583040177,0.7878165885858238
933,6,5,322.422228806555,175.86667025812088,146.55555854843408,66.94132924188217,5.024313370988256,217.8990476420056,195.99620931706949,1355046237.8620346,2.708469019245599,0.7550590494865953
934,4,4,168.61912055881066,84.30956027940533,84.30956027940533,33.567161480189775,6.141325338756421,131.8816945175709,118.2313019310167,294888123.0713994,2.1886992609253886,0.7554369914914932
935,8,6,129.08385245953596,73.76220140544912,55.32165105408684,24.09780025162443,4.17886854444824,130.33001618966085,90.17820878991006,90328807.07864113,1.8810764291241078,0.7848980437881785
936,8,6,133.20580004735322,76.11760002705898,57.08820002029423,27.13952235929282,0.7729591141822547,89.5799320596224,73.242699882919,58686195.99784726,1.6390068429917464,0.7677265734482237
937,4,4,146.7109535111665,73.35547675558325,73.35547675558325,29.408191683529164,6.856662369314083,132.76950987096612,114.49414902680503,219513985.44511235,2.152977272398577,0.7599204232521966
938,4,4,269.34656531746515,134.67328265873257,134.67328265873257,87.56789580985136,6.460374233803398,193.8846744764996,174.91229987544438,424497663.567352,2.599508706956645,0.754943627536551
939,4,4,139.85805013129456,69.92902506564728,69.92902506564728,43.296095775306384,1.732766419323409,127.02499119438116,116.97478346209968,88576345.59170516,2.1768438870561453,0.7497024783977475
940,8,5,197.54938331004303,121.56885126771878,75.98053204232424,38.245087459522765,2.7613089959926636,189.05868889934425,166.7412189247137,250677133.06681055,2.5521707818102732,0.751692556923901
941,4,4,112.75912072034664,56.37956036017332,56.37956036017332,31.471385803034213,3.4673301429329784,67.74691606243933,63.07353379951705,39160578.509055436,1.4651188365454568,0.7514016683510429
942,4,4,213.66252839018884,106.83126419509442,106.83126419509442,54.59278744932572,5.756175778991779,197.1476425475614,150.30541520200222,451439649.18623394,2.4465530946684075,0.7756787232614384
943,6,4,291.3038536311505,174.7823121786903,116.5215414524602,74.57606371267124,8.175074090430615,407.5958156402894,285.3829914109641,587088336.9247787,3.0288109918015635,0.7760263650696804
944,4,4,290.7351124599481,145.36755622997404,145.36755622997404,97.655798466772,1.4804971336070003,171.38528485002348,146.92289923898446,329026311.7562955,2.4228756870056403,0.7630375189456763
945,4,4,179.30789712096248,89.65394856048124,89.65394856048124,29.72774657103212,5.44143898927373,142.37336689743455,131.12599698784655,414749677.0234687,2.3020094257172405,0.7512791791697716
946,7,8,116.75796311818192,54.48704945515156,62.270913663030356,16.668707317198862,4.522003272130465,74.83158324078553,73.86266224464038,184431135.75414097,1.6488395765433026,0.7425087380426982
947,6,6,103.86164972388976,51.93082486194488,51.93082486194488,22.812529031970676,1.85645567107298,96.60734114901264,81.60319607460733,68241783.16305459,1.7650519991095426,0.7620018304806433
948,7,4,247.5038823486321,157.50247058549314,90.00141176313895,54.18510518107838,8.303753924072184,187.6387702792032,169.0295119257805,258884424.47171423,2.5657472441019786,0.7521137182289668
949,8,6,321.8241938028912,183.89953931593783,137.9246544869534,62.097699246620486,8.274866247368056,304.0820342894317,275.5146788287558,1749293743.9789093,3.0014683517120475,0.7500822354794207
950,7,8,102.26363256006243,47.72302852802913,54.5406040320333,14.832621733716737,2.757130365447691,113.86764085425284,105.76398604714676,209188947.30966383,2.063773610808111,0.7469753995931554
951,4,4,190.8644758195593,95.43223790977964,95.43223790977964,42.992109862007425,6.323182994971525,178.03899282948151,162.61582909207095,472978411.1986499,2.5270341570368084,0.7510689223883451
952,6,5,233.47999904775187,127.3527267533192,106.12727229443267,52.36458231446023,4.612775769362404,291.7755816648702,219.5777115388936,692693632.2872748,2.8118585137633922,0.7718159084012964
953,4,4,100.07109546345625,50.03554773172812,50.03554773172812,30.91066780482222,2.335125172223446,69.72366314951658,52.64348308024467,17978075.11741056,1.2579877048641166,0.7787669059743065
954,8,8,227.53506259662916,113.76753129831458,113.76753129831458,34.53252312103876,2.0981185928179946,270.84988948868363,223.4764302053203,1821144466.0245578,2.827378095619689,0.7617154852528055
955,8,7,126.45469307979872,67.44250297589265,59.012190103906065,21.950536462308246,4.34170940464334,174.7365971267294,118.29408162957512,185992535.094009,2.189287550610407,0.7838650382295599
956,6,5,298.7100415222899,162.93274992124904,135.77729160104084,73.89544930965552,1.7762136068817145,417.1326889593737,294.4202464731894,1139924491.9320025,3.0525695238920783,0.7768925261424887
957,7,8,238.95380182643208,111.51177418566832,127.44202764076378,36.871467550867536,1.9780225748175733,285.9109589747424,232.64337782725465,2493921091.158589,2.8623190836354393,0.7645153635584875
958,8,8,112.1045697689292,56.0522848844646,56.0522848844646,18.110259269081595,1.553086912837481,75.80576061278015,71.48389642480655,115549387.33622956,1.6106588605139762,0.7486619741100679
959,8,7,159.43136964809304,85.03006381231629,74.40130583577675,27.00406035652347,0.8699782403075162,139.76182997056992,123.75633384039938,313686650.1285081,2.2390498293199115,0.7549628587924955
960,7,6,133.72714826834454,72.00692599064706,61.72022227769748,24.09243065397163,6.949115332286442,112.54392341801554,86.89047030765029,134225793.15342948,1.8380444547793722,0.774667543252495
961,8,4,134.49162515475297,89.66108343650198,44.83054171825099,27.151036112583657,6.249916769411023,146.32052189923917,103.7514174891472,38111265.62206826,2.0419735691256826,0.7775907000440647
962,4,4,261.3182601293272,130.6591300646636,130.6591300646636,61.93877510838183,2.3772447326048414,240.63439470020268,187.82036517747636,918183179.6905634,2.6682919348215153,0.7724167424528726
963,7,6,120.40054893553818,64.83106481144364,55.56948412409455,21.077086632665356,1.6677038844567773,130.19315081170336,88.9772531862059,110257585.13783257,1.8655576111977303,0.7858297466498978
964,6,6,291.50965098502706,145.75482549251353,145.75482549251353,53.5207097294952,14.090017219763357,179.89397244299363,179.4825870499648,0.2338131960474777,2.624660319366836,0.74078538989545
965,5,7,191.63281120418327,79.8470046684097,111.78580653577357,27.225863394449735,7.761183594180816,280.58116306460636,181.83860255546355,0.07447342446990499,2.6372764977008534,0.7913296435145531
966,5,5,189.63654663827307,94.81827331913654,94.81827331913654,51.24963819566431,3.3941761931649475,141.62717050671606,123.97181016697611,0.08942757725967172,2.240956848579295,0.7589271987602086
967,4,5,95.32130283676571,42.36502348300698,52.95627935375873,13.720876395600829,2.813237960529206,89.25452618021646,60.55324228574892,0.0034852772892621274,1.417988724591382,0.7900292344857505
968,5,6,194.58812665476796,88.44914847943998,106.13897817532798,29.604886641353257,3.0726307679701863,179.63068612304323,172.9514654171389,0.057147369505039326,2.588433428247013,0.7436649313987443
969,5,8,162.67772077181075,62.568354143004136,100.10936662880661,27.902271512366482,2.7650638559039327,372.153821560957,242.1871567008995,0.09630048183201292,2.8965505298499767,0.7820447036972268
970,5,5,292.1353344292367,146.06766721461835,146.06766721461835,58.5116355541486,7.577528956863074,164.58898693171741,146.60473889519997,0.15715206506375612,2.4206113924056476,0.7580651671429511
971,5,7,345.76753750857307,144.06980729523877,201.69773021333427,45.454154218368856,4.321620684293685,571.5162751063569,405.0397719004022,0.384158239702303,3.2708937457111005,0.7783084559266547
972,5,8,109.55721829800258,42.13739165307792,67.41982664492467,18.860999923383616,1.5451948568093892,128.38626894264075,97.2519782548301,0.015878747908621284,1.968093002205125,0.7759001518067894
973,4,4,201.6644942649065,100.83224713245325,100.83224713245325,47.28735507264594,6.8778828707399375,210.8461667755837,135.64865615328378,0.0760832774278439,2.3384655454658416,0.794151267366382
974,4,6,331.5068457436001,132.60273829744003,198.90410744616005,62.10860039962694,6.352333688302172,316.09343618095613,292.1818668191955,0.4347936068286243,3.0467938870948004,0.7505054026983369
975,5,7,133.84286244423276,55.767859351763654,78.07500309246912,30.425202847397777,1.1721137517808435,266.0759991688502,172.98406304988654,0.06316384069993139,2.5886189793995316,0.7842116034858148
976,5,4,339.2337639117461,188.4632021731923,150.77056173855382,85.15347879257662,14.473112335219467,319.0546865616216,219.38489909019526,0.4214576490818101,2.8110803200786294,0.7870058546371331
977,7,6,254.79993751844586,137.19996635608624,117.59997116235962,43.06166379211386,9.253103021998818,306.62700403552947,233.0611839650013,0.1883781789779848,2.8638620565719726,0.7720765394759664
978,5,6,197.930508583074,89.96841299230636,107.96209559076762,47.90805218160476,5.379254093671646,196.81570280751993,146.57121773685336,0.1225511703201257,2.420372449206496,0.778635476241654
979,5,5,328.52466301187854,164.26233150593927,164.26233150593927,58.39619891117655,14.891501709341378,437.7896603422094,312.0608196704702,0.41255328284863374,3.0957493442555686,0.7798621105150572
980,5,7,333.7085116727044,139.04521319696016,194.66329847574423,69.89529470099114,2.9360686478247113,489.0918178989004,442.49539391929113,0.903382176213633,3.3236654777750823,0.7472560494015449
981,5,5,153.48849162446263,76.74424581223131,76.74424581223131,36.672946765573265,6.2139816623812,139.1904875744483,112.59073011685709,0.047920135384991805,2.134236165177393,0.7684865401721069
982,8,6,326.2769319502697,186.44396111443984,139.83297083582988,58.77312359603669,8.022839608732601,292.8370613113157,250.36478352294318,0.3393892027064895,2.924284318018949,0.7591887925130316
983,4,8,171.67774870684178,57.22591623561393,114.45183247122786,28.80333822657369,5.575890202420324,324.89034274941343,217.7450269416543,0.10358344790183519,2.804420339240274,0.7853700024200879
984,6,5,326.66862885188146,178.1828884646626,148.48574038721884,71.35671513023942,4.762335130374453,260.8461216929255,182.2695949115511,0.26762820993985337,2.63955940801971,0.7862823486428667
985,7,5,295.44410634701967,172.34239536909482,123.10171097792487,58.87417816565387,9.31237221843075,352.7334120657866,290.94968241038237,0.33845748756335076,3.0435843592084235,0.7592702652325052
986,6,5,343.5710182955053,187.40237361573017,156.16864467977516,66.86618620207867,6.0844995105895405,500.20716421969746,327.11145239396853,0.45506287527805367,3.1295945491821326,0.7855787595090761
987,4,7,248.96957389542638,90.53439050742777,158.4351833879986,31.558701299705348,8.895378778554646,318.1406956311439,303.1493374251754,0.17196349230769745,3.07443973753027,0.7436197080807981
988,6,8,303.58608002792346,130.1083200119672,173.47776001595625,49.54169266745329,1.6670828957272736,415.5296840732665,373.43493957979666,0.43740046424028173,3.2195077387859983,0.7491047659145278
989,5,5,238.98983146562296,119.49491573281148,119.49491573281148,56.585536526203335,1.882765992036505,371.12151184311654,233.2715356352091,0.20918643361776543,2.864637309835281,0.7901964216410026
990,5,6,280.06895567864194,127.30407076301907,152.76488491562287,49.477027937759225,2.780250391342612,290.3659307344847,241.46918926220678,0.21216978620016527,2.8940471556932144,0.7637286689672435
991,5,4,321.17981073126805,178.4332281840378,142.74658254723025,90.87877666512996,17.22948157326176,440.00789882785745,314.1218145597305,0.7108285731679308,3.100538733876935,0.7775870887824018
992,7,7,134.79742352762602,67.39871176381301,67.39871176381301,25.02464139864041,3.7412829094699247,194.05068704010475,123.10829618104492,0.03423992293801737,2.233289535335027,0.7913608938008888
993,7,7,188.64166558120917,94.3208327906046,94.3208327906046,32.44930018622347,2.9320570204971625,243.30388660901568,173.01116869388113,0.07775941037780887,2.5887732320958374,0.779773526483743
994,4,6,241.72938097280306,96.69175238912122,145.03762858368185,32.41443994859817,2.1902015739840577,356.7589344663676,324.7515359880938,0.12872173248137622,3.1244561471543046,0.7467480660091887
995,4,6,95.8884411431716,38.35537645726864,57.53306468590297,19.35055615854302,2.6823947357306137,149.27912536117918,107.22726046028478,0.014911013119253101,2.0793213972709634,0.7787046635295256
996,5,7,157.83388990100417,65.76412079208507,92.0697691089191,37.73765146673564,3.3056880206869685,181.42493675463473,113.55953460794352,0.0651212123373716,2.1438223172976834,0.7972718644029924
997,6,6,335.1102456901001,167.55512284505005,167.55512284505005,71.27067395515931,5.525532979220556,229.62008712521765,214.33856112871524,0.3910401981092051,2.7903444372065604,0.7501414064977452
998,5,4,104.13314097897741,57.85174498832079,46.28139599065663,19.81773930753215,1.0684626160282633,122.48265187932702,95.2083891711975,0.00799558781134542,1.943697125010883,0.767955794530753
999,5,6,278.2598651856605,126.48175690257295,151.77810828308753,38.3060142618509,8.015946320642952,281.3569961621761,221.997890950275,0.1429234494577743,2.821540453098373,0.7712856165838331
1000,5,5,340.59164245762685,170.29582122881342,170.29582122881342,72.02155244988384,6.553600530284044,392.6890714824067,262.9728128880326,0.42074952632307067,2.9644137437884637,0.7884326532465239
1001,5,7,89.98744050892606,37.49476687871919,52.492673630206866,14.478458661169709,1.716337478517505,116.82314497501791,114.3202776815103,0.010315458834631416,2.1512809706058116,0.7374955620907893
1002,5,5,213.79589202425777,106.89794601212888,106.89794601212888,46.82331121753317,9.285987307119878,275.43464849502607,173.37516401628363,0.1312009651058306,2.5908413935579575,0.7943208006120758
1003,6,5,123.90449132911459,67.58426799769887,56.32022333141572,21.296223626343625,4.1603490283108515,79.07284365736842,62.859542778171665,0.008540163451397756,1.4611840939935419,0.772453710623507
1004,5,7,153.10348428679458,63.793118452831074,89.3103658339635,19.17881051107812,4.3813896684223455,187.6216334989314,125.1897047545686,0.023116958366318406,2.2516583436241246,0.7899947592066873
1005,7,4,224.50683732187125,142.86798738664535,81.6388499352259,49.64959998602344,1.6702268002821095,155.8564958648829,141.10642592271873,0.07279764763171591,2.3804276133595277,0.7516160299699449
1006,5,4,131.68185882316658,73.15658823509254,58.52527058807404,34.37221158522294,3.6876038865516136,97.61759599053589,67.42107991553155,0.016640222442876593,1.5424986230438547,0.7881787856475686
1007,4,7,275.637079900971,100.23166541853492,175.4054144824361,54.455980240375446,2.7256987885518282,448.91133705849063,349.92517591642627,0.43951113617316584,3.1763255748611208,0.7680751049833855
1008,6,7,207.68917013896072,95.85654006413573,111.832630074825,29.68823419160527,3.4283993794222596,301.455875978353,229.7185234548749,0.09234652201981583,2.8513990024901434,0.7703444598360399
1009,5,8,199.5933600136679,76.76667692833381,122.8266830853341,25.954045163817952,3.8083256093803413,311.94803842027835,228.1515119320402,0.0840390533640006,2.8454618030126726,0.77660175858048
1010,5,5,191.32938924477415,95.66469462238707,95.66469462238707,32.508137409325805,7.468214120787636,249.7175164451382,180.01177414782927,0.06945952007507226,2.6275143523486624,0.7786503858350383
1011,4,6,252.38893425482706,100.95557370193083,151.43336055289623,50.297867452729136,6.479461936617232,502.52587554175716,335.48754906288553,0.33947921208651716,3.147355380695407,0.7824499901533057
1012,5,5,244.3803336000743,122.19016680003715,122.19016680003715,36.85618561197437,4.607528867965324,137.82441561643373,133.59390093567848,0.0570014533015612,2.3220985923844193,0.745480367173598
1013,5,5,103.38648343742926,51.693241718714624,51.693241718714624,24.591289855546545,4.117429345701642,89.12744320622079,73.2878011891129,0.013055975034591652,1.6397249322374028,0.7667297430359579
1014,7,7,245.86128873894992,122.93064436947496,122.93064436947496,47.00657569206883,3.0939128141160523,257.51681937719616,196.7522475615527,0.17990756311527292,2.7120621700811376,0.7737982557126641
1015,6,6,193.55369434282665,96.77684717141331,96.77684717141331,35.16903033600098,5.751090374431761,167.95482840404188,112.06309389428264,0.05319245134020848,2.1289735312632008,0.7916895730813763
1016,5,6,244.57250857015768,111.1693220773444,133.4031864928133,41.10777043918668,1.2570768963631584,223.23266910370617,180.72892275925165,0.10434306037010882,2.6313632567502077,0.768476704558621
1017,5,5,216.6883158925947,108.34415794629736,108.34415794629736,39.32108675045287,9.19030540748438,143.17371465803905,117.60971825051676,0.06388289900515258,2.182853891386859,0.7685646967385082
1018,4,4,149.23526377926865,74.61763188963432,74.61763188963432,27.553489984006568,2.6458473237424993,165.58144331630618,145.99433849115525,0.026726781183814337,2.416249020723181,0.7536671800075464
1019,5,4,110.392841791722,61.32935655095667,49.06348524076534,33.79279313846348,2.619981319023473,129.18551594254257,89.91831074554908,0.021263356692210293,1.8777371753460914,0.7823324323360638
1020,6,5,223.20522779424732,121.74830606958945,101.45692172465787,47.66665244113157,8.846191809138453,172.37206094652126,155.02899335371495,0.11791278823989755,2.478452672868911,0.7544208339887616
1021,4,7,139.4361934553063,50.70407034738411,88.73212310792219,21.294994908184893,4.419178795678827,177.0170407221751,135.1748531673993,0.030162294650079174,2.3347199023794096,0.7746838076867854
1022,6,7,276.9137353370709,127.8063393863404,149.10739595073048,41.71307193133312,2.0746502561136944,406.1903442453999,313.97319819245024,0.23180450601377342,3.1001950735257804,0.767947080061597
1023,6,6,103.75482746177491,51.87741373088746,51.87741373088746,16.534602168945685,4.887717470096126,150.96261769789788,99.42186850308528,0.01213939790911917,1.9933708828843963,0.7876645495029376
1024,5,8,234.95015741054257,90.365445157901,144.5847122526416,37.60318334237741,2.9593412029151023,197.86800183835223,196.98824625361104,0.13735221550600965,2.7131796876485317,0.7400963695137724
1025,5,4,315.5778248386641,175.32101379925786,140.25681103940627,71.87102848392472,6.3757151239141745,343.13615992080116,238.72221069657843,0.2964238356257382,2.884363337798521,0.7833853590342257
1026,5,7,219.23722202935173,91.3488425122299,127.88837951712185,46.413768121986486,6.133228876118239,255.4728926223142,179.62490764212615,0.1742856581279494,2.6254290546786447,0.7845853240385203
1027,7,7,260.3116073169186,130.1558036584593,130.1558036584593,43.308971555697326,8.123400478689407,253.66449999115815,203.14350048865893,0.18664007174239808,2.7416567369537694,0.7689532938652347
1028,6,6,122.77566276708649,61.387831383543244,61.387831383543244,26.03082783377437,3.2187473050935584,139.57249221793205,95.80891834269062,0.022909427068099716,1.950926664743572,0.785977812108053
1029,5,7,275.2506709956328,114.68777958151367,160.56289141411912,42.743662635628816,10.959033988495582,291.24835428004457,257.24644116068384,0.2559592885899593,2.946565089524225,0.7562815214868157
1030,6,7,210.05192422949415,96.94704195207422,113.10488227741993,41.81297492874829,1.256195330713701,213.64752060106778,168.18254796624058,0.11489445335332667,2.5607519827097613,0.7709974425412919
1031,5,5,300.1234138567646,150.0617069283823,150.0617069283823,49.00167927551051,11.208545074518245,388.4335145552714,263.0664222164779,0.23621081793087648,2.964700493751253,0.7860693545878978
1032,6,6,296.11920398403925,148.05960199201962,148.05960199201962,46.86366737042914,8.657781685831495,280.16556428657776,214.6314095750531,0.1984080766078831,2.791567528834254,0.7748871552445753
1033,4,4,253.6302953568948,126.8151476784474,126.8151476784474,70.56633407709971,3.5505079911701056,183.75143018688644,129.2688187253823,0.13841954680871751,2.2865715766901373,0.7867483395600919
1034,6,4,190.6317052540404,114.37902315242425,76.25268210161616,43.53782451982998,9.43575974052179,167.09142374025078,140.65554392925588,0.07265398796448674,2.3770414911530646,0.7615507216019288
1035,5,6,327.56513363795466,148.89324256270666,178.671891075248,80.78485087345312,5.248807919356403,432.42028231929817,290.4246056219372,0.6762682090030226,3.0422100903569023,0.7873571756664219
1036,4,6,349.49170889961243,139.79668355984498,209.69502533976748,83.80948904002496,1.917317309884535,380.922640912296,289.10085364525435,0.6914264246169008,3.0387278785646386,0.7759885056395003
1037,4,5,325.81946625618167,144.80865166941408,181.0108145867676,82.51434999963911,2.162281022475105,386.12625245332543,266.381475029335,0.5085155543441755,2.9747539758274106,0.7856974667329906
1038,6,7,177.93311441128895,82.12297588213337,95.8101385291556,32.71540792922381,5.747162278613893,156.91595194002196,124.96777444528972,0.06181756753816478,2.249717980955185,0.7711749387099189
1039,6,8,314.71644240041076,134.87847531446175,179.837967085949,61.5290961987242,5.145130203950246,396.023339059965,318.5140003816491,0.6040136774154428,3.1105780234996647,0.7665316095927228
1040,4,8,255.26090404502534,85.08696801500845,170.1739360300169,39.616692843766415,6.723036225168969,668.1263637014675,443.5767017393255,0.401042826068769,3.3250757335875543,0.7783216299924166
1041,6,6,149.63564607416845,74.81782303708422,74.81782303708422,32.44524995294878,4.436566599644307,83.45115243193919,77.7917322869917,0.028331693773803908,1.7093001384224893,0.7515311748156831
1042,5,6,93.72736941736127,42.603349735164215,51.12401968219706,19.76122649135912,1.6565151222677468,99.04256899625231,89.2920743743521,0.011626034358677964,1.8696476909622668,0.7522037049466085
1043,7,6,266.4942275347356,143.496891749473,122.99733578526259,51.74850027966946,6.748360023275475,229.67315577346835,193.63008296242674,0.19873505258614116,2.697093057708826,0.7624158768506663
1044,4,5,319.1019323249726,141.82308103332116,177.27885129165145,80.13423412252752,6.09349581911387,536.8873019691988,364.3923183263511,0.712866407320401,3.2034453371120537,0.782381364523781
1045,4,6,131.4703851912412,52.58815407649648,78.88223111474471,17.999681211684887,1.259851893897428,168.07123731230607,137.37398278691498,0.015907065064190193,2.3519638544841355,0.7646472141970089
1046,5,4,213.04865954146769,118.36036641192648,94.6882931295412,63.2714125274914,4.6421947571307,200.9294063633806,186.55945970311978,0.1673168492648378,2.661872140287858,0.7467822791034345
1047,6,5,223.05366897823546,121.66563762449208,101.38803135374339,50.458635456974804,2.5294139068664356,205.86038386552164,133.33943614115367,0.09272669676194674,2.3200492116006846,0.7933196094129882
1048,5,6,262.7823268804617,119.4465122183917,143.33581466207002,49.63060146122736,8.858524084181536,323.344446870877,232.69753419577023,0.2394192602705977,2.8625193214017925,0.7806688365744339
1049,5,5,238.5232912276855,119.26164561384276,119.26164561384276,37.80731514570122,1.6704987738981474,219.80620639013063,172.78441586578032,0.07124604815614506,2.5874817882429397,0.7714607969357256
1050,6,5,214.53739139116828,117.0203953042736,97.51699608689468,52.3132158950588,7.614613747196459,146.9775012360879,110.3064195508993,0.0913555492449446,2.111236508436972,0.7792289947033281
1051,4,4,328.00543776914026,164.00271888457013,164.00271888457013,49.70739215361651,13.314263199105092,306.37354100532883,254.46572167316967,0.1975195275365942,2.9376740068054783,0.764690735083208
1052,5,5,128.02728420734786,64.01364210367393,64.01364210367393,30.7459222980582,4.520517914493612,110.74213716481404,69.72809565839225,0.018684486340092604,1.5816720422680088,0.797877481234858
1053,5,5,274.17814909815667,137.08907454907833,137.08907454907833,50.81444006528116,8.732146646398004,243.62075008916358,157.69333767585644,0.13623177101929537,2.4958744264197517,0.7947909473917998
1054,5,8,331.89373529014915,127.65143665005736,204.24229864009178,75.14297111798237,1.9123878259483873,533.2516471163548,359.4637530547254,0.939571802799417,3.194409205511066,0.7854911216914577
1055,7,8,163.45134681961724,76.27729518248803,87.1740516371292,31.147167417226342,1.9687007431515022,271.1251066568824,183.16464918989465,0.08375851456283322,2.6442760420596727,0.7821022488703996
1056,5,6,319.5819210160604,145.2645095527547,174.31741146330566,72.69768131552208,3.490743206190847,356.20551820012224,248.8404153799448,0.45841499683416953,2.919220753872356,0.7848236284253811
1057,5,6,166.50331628770974,75.6833255853226,90.81999070238713,33.12432511830357,2.7419721533855945,238.8991252054396,172.43765332951563,0.06823765604820321,2.585502265761061,0.7776151146426722
1058,5,6,131.763292500292,59.89240568195091,71.8708868183411,25.28522834123995,5.163300492246179,200.00875549210406,129.92630941203444,0.034193138262696786,2.292068983215456,0.7895919283157352
1059,4,7,165.95060379254392,60.345674106379604,105.60492968616431,20.43970152828165,5.189281286632532,324.1091491678519,224.32913348130506,0.05096709938856326,2.830718560771635,0.7800728317570179
1060,4,5,308.7584162320151,137.2259627697845,171.53245346223062,53.622161885257256,2.4060727999351625,279.95000002257297,265.20014909703343,0.22637443661830808,2.9711938665254047,0.7463921070984046
1061,6,6,278.8653650603082,139.4326825301541,139.4326825301541,44.297415161095145,7.262406888345281,222.2820641203826,208.78344920397555,0.1677122908819741,2.7666652125704845,0.7482296214919745
1062,6,5,199.44541060126306,108.78840578250711,90.65700481875594,49.873071551034876,3.8525341469259,212.81846214635178,135.542388252599,0.09475053291852117,2.337626912543206,0.7937264078477964
1063,7,7,231.73327585685723,115.86663792842862,115.86663792842862,37.563141405471484,1.2478176876312894,239.7294769382156,173.2958067521098,0.0971498488615551,2.5903910155461136,0.7805762432402946
1064,4,6,89.03875836452372,35.615503345809486,53.42325501871424,15.351776295469744,1.6165440006740417,151.13065358120133,125.12676210884337,0.010790045139882385,2.2511084658950073,0.7580713528002342
1065,7,6,91.48888734292156,49.26324703080392,42.22564031211765,18.305554372153782,2.086263480296429,104.4955979463744,69.04440199925213,0.00757776766575506,1.5701936684646922,0.789142007608725
1066,6,8,83.43923187873978,35.75967080517419,47.67956107356559,17.85520890642329,0.42141383153938805,101.69704666099119,97.69336352208634,0.012974070212917941,1.9732863332919144,0.740790703754923
1067,5,6,259.9931191301524,118.17869051370566,141.81442861644678,44.64675484118748,10.99731328344095,369.7348144427431,251.72791330512936,0.22981603871149275,2.928772272746905,0.7853995253093626
1068,5,5,246.18452653635532,123.09226326817766,123.09226326817766,68.27680754257136,3.60411979879559,273.84151636834133,211.8316524906216,0.2775880064387907,2.7797720476074597,0.7715017389772759
1069,5,5,273.2766134588477,136.63830672942385,136.63830672942385,62.051982797814865,2.390849690863232,276.9209841608879,216.84001726742878,0.23557852846109018,2.800712790257012,0.7709680420489958
1070,6,8,239.81346822434733,102.77720066757742,137.0362675567699,40.04520294978887,8.488691745960876,401.1107722811003,251.72430299788718,0.23720600439152617,2.9287604356684076,0.7923537629741993
1071,5,6,310.4658119201533,141.12082360006968,169.34498832008364,57.724562240255246,5.692058105010773,338.7986154648021,211.8673604489504,0.26499268229736395,2.7799239360928127,0.7972150759675405
1072,7,6,209.99790000931986,113.07579231271069,96.92210769660916,42.5133650479758,5.287227350665038,251.78969015228208,189.28844795716324,0.12944850263719945,2.675689373843805,0.7731599033523989
1073,4,6,191.79045044787853,76.71618017915141,115.0742702687271,36.530506516183785,1.0436785200588923,302.12470974194457,188.95164929965986,0.08601877277391147,2.673999571782744,0.7936709829932066
1074,7,6,244.89118188875312,131.86448255548245,113.02669933327067,41.21139152378982,6.607215014734303,222.60071990342135,156.90356269844062,0.10548339857857124,2.490751949097359,0.7845270970520309
